payment_code,age,gender,handed,lang,study,caff,group,part,item_full,item_en,item_id,predicate,context,judgment,decision_time_item_1,submit_time,item_order,quarter
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se la papera abbia smarrito il bracciale dell'amicizia%2C ma se la rana pensa che l'abbia smarrito%2C sarà molto delusa.,I don't know whether the duck lost the friendship bracelet%2C but if the frog thinks that she did%2C he will be very disappointed.,19,non_factive,dontknowwhether,5,4309,5177,65,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La rana non ha forzato la porta della cantina%2C ma il panda è arrabbiato che l'abbia forzata. ,I don't know if the frog smashed the cellar door%2C but the panda is angry that he smashed it.,35,true_factive,dontknowwhetherand,2,4140,4545,66,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La rana non ha dimenticato il compleanno della papera%2C ma se la papera pensa che l'abbia dimenticato%2C nasconderà il diario dell'amicizia nel bosco.,The frog didn't forget the duck's birthday%2C but if the duck thinks that he did%2C she will hide the friendship book in the wood.,18,non_factive,notpif,4,19214,19651,67,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La rana non ha squarciato l'orsacchiotto%2C ma se la papera è triste che l'abbia squarciato%2C le disegnerà sulla faccia con l'indelebile.,The frog didn't cut open the teddy bear%2C but if the duck is sad that he did%2C she will draw on his face with sharpie.,6,true_factive,notpif,2,6987,7484,69,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Il panda non ha calpestato le margherite%2C ma se la rana crede che le abbia calpestate%2C preparerà dei gavettoni per punirlo.,The panda didn't trample the daisies%2C but if the frog believes that he did%2C he will prepare water balloons to punish him.,22,non_factive,notpif,1,3909,4499,70,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La rana non ha perduto nulla%2C ma se ha perduto anche le chiavi%2C la papera andrà nel panico.,The frog didn't lose anything%2C but if she lost the keys too%2C the duck will panic.,26,too,notpif,1,3281,3860,71,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se il panda abbia mai offeso la rana%2C ma se l'ha offesa di nuovo ieri%2C la rana lo prenderà in giro davanti a tutti.,I don't know whether the panda has ever offended the frog%2C but if he offended her again yesterday%2C the frog will make fun of him in font of everybody.,31,again,dontknowwhether,5,6478,7810,72,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,B,La papera non ha potato la siepe%2C ma la rana%2C dopo averla innaffiata%2C si è erroneamente resa conto che la papera l'ha potata.,The duck did not prune the hedge%2C but the frog%2C after watering it%2C mistakenly realized that the duck pruned it.,48,semi_factive,mistaken,5,8066,8530,77,4
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,B,La rana non ha truccato la macchinina telecomandata%2C ma il panda%2C dopo averla usata%2C ha erroneamente capito che la rana l'ha truccata.,The frog did not rig the remote control car%2C but the panda%2C after using it%2C mistakenly realized that the frog rigged it.,44,semi_factive,mistaken,5,5380,5857,78,4
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,B,La papera crede erroneamente che la rana abbia strisciato la finestra in soffitta%2C ed è arrabbiata che l'abbia strisciata. ,The duck mistakenly believes the frog crawled through the attic window%2C and is angry that he crawled through it.,36,true_factive,mistaken,2,5804,6442,80,4
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,B,Il panda crede erroneamente che la papera abbia gettato via le bambole di pezza%2C ed è triste che le abbia gettate via. ,The panda mistakenly believes that the duck threw away the rag dolls%2C and is sad that he threw them away.,37,true_factive,mistaken,2,9483,9956,82,4
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,B,Il panda crede erroneamente che la papera abbia mollato il corso di nuoto%2C ed è triste che l'abbia mollato. ,The panda mistakenly believes that the duck dropped out of swimming class%2C and he is sad that he dropped out.,40,true_factive,mistaken,2,3854,4720,85,4
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,B,La papera non ha modificato la ricetta della torta%2C ma la rana%2C dopo averla riletta%2C si è erroneamente resa conto che la papera l'ha modificata.,The duck did not change the cake recipe%2C but the frog%2C after re-reading it%2C mistakenly realized that the duck changed it.,45,semi_factive,mistaken,1,4960,5871,87,4
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,B,La rana non ha spaccato le automobiline%2C ma il panda%2C dopo averle esaminate%2C ha erroneamente capito che la rana le ha spaccate.,The frog did not break the toy train%2C but the panda%2C after examining it%2C mistakenly realizes that the frog broke it.,41,semi_factive,mistaken,1,20519,21515,92,4
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,B,La papera crede erroneamente che il panda abbia fatto morire le rose%2C ed è arrabbiata che le abbia fatte morire. ,The duck mistakenly believes that the panda made the roses die%2C and is angry that he made them die.,33,true_factive,mistaken,3,3924,4412,94,4
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La papera non ha dimenticato la torta%2C ma la rana è arrabbiata che l'abbia dimenticata. ,I don't know if the duck forgot the cake%2C but the frog is angry that he forgot it.,34,true_factive,dontknowwhetherand,1,9831,10965,6,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Il panda non ha calpestato le margherite%2C ma se la rana crede che le abbia calpestate%2C preparerà dei gavettoni per punirlo.,The panda didn't trample the daisies%2C but if the frog believes that he did%2C he will prepare water balloons to punish him.,22,non_factive,notpif,4,9791,10787,7,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se la papera abbia preso il voto massimo%2C ma se la rana pensa che l'abbia preso%2C sarà gelosa.,I don't know whether the duck got the top grade%2C but if the frog thinks that she did%2C he will be jealous.,17,non_factive,dontknowwhether,5,8260,9257,8,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La rana non ha squarciato l'orsacchiotto%2C ma se la papera è triste che l'abbia squarciato%2C le disegnerà sulla faccia con l'indelebile.,The frog didn't cut open the teddy bear%2C but if the duck is sad that he did%2C she will draw on his face with sharpie.,6,true_factive,notpif,2,17173,18788,11,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La papera non ha buttato via la cartolina%2C ma se il panda capisce che l'ha buttata via%2C non le parlerà mai più.,The duck didn't throw away the postcard%2C but if the panda understands that she did%2C he will not speak to her anymore.,10,semi_factive,notpif,1,6857,7971,12,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Il panda non ha rotto nulla%2C ma se ha rotto anche il vaso di porcellana%2C la rana andrà su tutte le furie.,The panda didn't break anything%2C but if he broke the porcelaine vase too%2C the frog will flare up.,28,too,notpif,2,21780,23875,14,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se il panda abbia sottratto qualcosa alla rana%2C ma se le ha sottratto anche il cappello%2C la rana gli strapperà il costume da bagno.,I don't know whether the panda stole anything from the frog%2C but if he stole her hat too%2C the frog will rip his bathing suit.,25,too,dontknowwhether,5,7458,8473,16,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se la rana abbia mai usato il giocattolo della papera%2C ma se l'ha usato di nuovo ieri%2C la papera le getterà tutti i disegni nel fango.,I don't know whether the frog has nver used the duck's toy%2C but if she used it again yesterday%2C the duck will throw all her drawing in the mud.,29,again,dontknowwhether,3,1275,2654,17,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se la rana abbia truccato il mazzo di carte%2C ma se il panda capisce che l'ha truccato%2C la escluderà dal prossimo pigiama party. ,I don't know whether the frog manipulated the deck%2C but if the panda understands that she did%2C he will uninvite him from the next sleepover.,9,semi_factive,dontknowwhether,5,6108,7291,18,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La papera non ha tagliuzzato il poster%2C ma se il panda capisce che l'ha tagliuzzato%2C le verserà del succo nello zaino.,The duck didn't cut the poster%2C but if the panda understands that she did%2C he will pour juice into her backpack.,12,semi_factive,notpif,4,5221,6672,19,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Il panda non ha bucato il pallone da calcio%2C ma se la rana è arrabbiata che l'abbia bucato%2C gli verserà del latte sul computer.,The panda didn't puncture the football%2C but if the frog is angry that he did%2C he will pour milk over his laptop.,2,true_factive,notpif,2,12689,13836,20,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se il panda abbia forato il gonfiabile%2C ma se la rana si rende conto che l'ha forato%2C lo dirà alla maestra.,I don't know whether the panda made a hole in the bouncy castle%2C but if the frog realizes that he did%2C he will tell the teacher.,15,semi_factive,dontknowwhether,3,11304,12058,21,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se la papera abbia sporcato qualcosa%2C ma se ha sporcato anche il tappeto%2C il panda non la inviterà più a casa sua.,I don't know whether the duck dirtied anything%2C but if she dirtied the carpet too%2C the panda won't invite her anymore.,27,too,dontknowwhether,2,7122,8089,23,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se il panda abbia mai offeso la rana%2C ma se l'ha offesa di nuovo ieri%2C la rana lo prenderà in giro davanti a tutti.,I don't know whether the panda has ever offended the frog%2C but if he offended her again yesterday%2C the frog will make fun of him in font of everybody.,31,again,dontknowwhether,1,5974,6939,24,1
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La rana non ha forzato la porta della cantina%2C ma il panda è arrabbiato che l'abbia forzata. ,I don't know if the frog smashed the cellar door%2C but the panda is angry that he smashed it.,35,true_factive,dontknowwhetherand,4,3658,5153,26,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La papera non ha rotto il vasetto di miele%2C ma se il panda si rende conto che l'ha rotto%2C le terrà il broncio., The duck didn't break the honey jar%2C but if the panda realizes that she did%2C he will pout.,14,semi_factive,notpif,1,6988,8039,28,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Il panda non ha forzato la serratura%2C ma la papera%2C dopo averla controllata%2C ha capito che il panda l'ha forzata.,I don't know if the panda picked the lock%2C but the duck%2C after checking it%2C realized that the panda picked it.,43,semi_factive,dontknowwhetherand,1,2313,7542,35,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Il panda non ha cambiato le regole del gioco di ruolo%2C ma la papera%2C dopo averle ripassate%2C si è resa conto che il panda le ha cambiate.,I don't know whether the panda changed the rules of the role-playing game%2C but the duck%2C after reviewing them%2C realized that the panda changed them.,46,semi_factive,dontknowwhetherand,2,14205,15171,37,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La papera non ha smarrito la chiave della cantina%2C ma la rana%2C dopo averla cercata%2C ha capito che la papera l'ha smarrita.,I don't know if the duck misplaced the house keys%2C but the frog%2C after looking for them%2C realized that the duck misplaced them.,42,semi_factive,dontknowwhetherand,3,3941,4889,38,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La papera non ha mai bruciato il pane%2C ma se l'ha bruciato di nuovo ieri%2C il panda non farà più colazione con lei.,The duck has never burnt the bread%2C but if she burnt it again yesterday%2C the panda won't have breakfast with her anymore.,30,again,notpif,2,7357,8307,39,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se la rana abbia finito la limonata%2C ma se la papera crede che l'abbia finita%2C andrà a comprare dei limoni.,I don't know whether the frog finished the lemonade%2C but if the duck believes that he did%2C she will go buy lemons.,23,non_factive,dontknowwhether,4,7379,8059,41,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se il panda abbia piegato le lancette dell'orologio%2C ma se la rana si rende conto che le ha piegate%2C gli urlerà contro.,I don't know whether the panda bent the hands of the clock%2C but if the frog realizes that he did%2C he will shout at him.,13,semi_factive,dontknowwhether,3,1339,2273,43,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se la rana abbia nascosto i pennarelli%2C ma se la papera capisce che li ha nascosti%2C le sotterrerà le figurine in giardino.,I don't know whether the frog hid the crayons%2C but if the duck understands that he did%2C she bury his favorite figurines in the yard.,11,semi_factive,dontknowwhether,2,11437,12572,44,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La rana non ha perduto nulla%2C ma se ha perduto anche le chiavi%2C la papera andrà nel panico.,The frog didn't lose anything%2C but if she lost the keys too%2C the duck will panic.,26,too,notpif,2,3774,4636,45,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se il panda abbia bruciato l'album di foto%2C ma se la rana è triste che l'abbia bruciato%2C piangerà a dirotto.,I don't know whether the panda burned the photo album%2C but if the frog is sad that he did%2C he will cry his eyes out.,7,true_factive,dontknowwhether,1,8292,9671,48,2
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,La rana non ha dato via il vestito da festa%2C ma la papera è triste che l'abbia dato via. ,I don't know if the frog stole the party dress%2C but the duck is sad that he stole it.,39,true_factive,dontknowwhetherand,1,7335,8321,51,3
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se la papera abbia smarrito il bracciale dell'amicizia%2C ma se la rana pensa che l'abbia smarrito%2C sarà molto delusa.,I don't know whether the duck lost the friendship bracelet%2C but if the frog thinks that she did%2C he will be very disappointed.,19,non_factive,dontknowwhether,3,2906,3739,53,3
493537,19,femmina,destrimana/o,italiano,Lingue,No,f,A,Non so se il panda abbia spaccato il trenino%2C ma se la papera crede che l'abbia spaccato%2C gli ruberà il quaderno da colorare. ,I don't know whether the panda broke the model train%2C but if the duck believes that he did%2C she will steal his coloring book.,21,non_factive,dontknowwhether,1,2371,3217,54,3
